bus_id,latitude,longitude,passenger_count,route,speed,weather_condition,time_of_day,traffic_level,timestamp
bus_4,4.779608431653005,-74.70881607962778,5,route_1,12.35983508486895,Cloudy,Afternoon,2,2025-04-01 11:23:00
bus_1,4.530752918397204,-74.60405116284062,4,route_2,58.07083098210248,Sunny,Morning,1,2025-04-01 11:24:00
bus_2,4.781168546170935,-74.51850855446546,27,route_1,43.95812841597814,Rainy,Afternoon,2,2025-04-01 11:25:00
bus_2,4.706365716690244,-74.53863865532108,4,route_1,41.568798882168835,Rainy,Afternoon,1,2025-04-01 11:26:00
bus_1,4.520351117731551,-74.57018056703942,17,route_3,23.52796282439957,Cloudy,Afternoon,2,2025-04-01 11:27:00
bus_3,4.590289070084045,-74.56346579702401,25,route_1,22.439589436958855,Sunny,Evening,2,2025-04-01 11:28:00
bus_2,4.712451626593585,-74.6005045289572,19,route_3,57.102910974429776,Rainy,Afternoon,1,2025-04-01 11:29:00
bus_2,4.520205180440631,-74.7219139427302,26,route_1,24.91362271170614,Cloudy,Evening,3,2025-04-01 11:30:00
bus_2,4.674651138052882,-74.52784149078825,11,route_2,48.77526483594997,Sunny,Afternoon,2,2025-04-01 11:31:00
bus_1,4.603764917085887,-74.59878030642825,6,route_1,29.65608991035396,Rainy,Evening,1,2025-04-01 11:32:00
bus_4,4.686274655330243,-74.63186781070587,2,route_1,16.9627035392352,Sunny,Evening,2,2025-04-01 11:33:00
bus_2,4.513722610143754,-74.76670315923596,9,route_1,10.535764884767948,Cloudy,Evening,2,2025-04-01 11:34:00
bus_4,4.761461041845712,-74.66588333685807,33,route_3,37.21286685076254,Sunny,Morning,3,2025-04-01 11:35:00
bus_3,4.792046690753219,-74.66189251863942,24,route_2,58.78894092744663,Cloudy,Afternoon,2,2025-04-01 11:36:00
bus_2,4.790663356585707,-74.5406309171432,34,route_1,28.456809690460226,Sunny,Morning,2,2025-04-01 11:37:00
bus_2,4.724895549522877,-74.63600553394366,15,route_3,27.859616699652243,Rainy,Afternoon,1,2025-04-01 11:38:00
bus_3,4.53902587203919,-74.68587983530888,1,route_2,27.204580892472105,Cloudy,Afternoon,1,2025-04-01 11:39:00
bus_2,4.727478958778707,-74.5069599014468,23,route_3,36.027191865242926,Cloudy,Morning,3,2025-04-01 11:40:00
bus_4,4.507376074937641,-74.7667838220021,9,route_3,32.033244171214676,Cloudy,Evening,2,2025-04-01 11:41:00
bus_1,4.506637065458699,-74.67323547150642,37,route_2,53.99573133635072,Sunny,Afternoon,2,2025-04-01 11:42:00
bus_4,4.5970830657448625,-74.78739259744857,21,route_1,35.27603958617452,Sunny,Evening,2,2025-04-01 11:43:00
bus_1,4.6465929571214,-74.57802876376992,25,route_3,35.38789190942844,Rainy,Morning,3,2025-04-01 11:44:00
bus_1,4.731122225342338,-74.52457703434025,38,route_3,16.91857973602783,Cloudy,Evening,2,2025-04-01 11:45:00
bus_4,4.704988612981952,-74.71598880113486,26,route_1,59.136977045519295,Cloudy,Afternoon,1,2025-04-01 11:46:00
bus_4,4.633770811913024,-74.54249749696027,28,route_1,22.498644543441486,Sunny,Afternoon,3,2025-04-01 11:47:00
bus_4,4.5820879998845,-74.71233453086143,37,route_2,13.668203372980134,Sunny,Afternoon,1,2025-04-01 11:48:00
bus_4,4.799137350047313,-74.52676895150682,19,route_2,43.15731244876044,Rainy,Morning,1,2025-04-01 11:49:00
bus_3,4.627854390670792,-74.57381142892096,26,route_2,39.76831850784363,Rainy,Afternoon,3,2025-04-01 11:50:00
bus_2,4.635416107298902,-74.55852796694757,19,route_1,30.757282699637287,Sunny,Morning,1,2025-04-01 11:51:00
bus_1,4.5490871463575,-74.79459803331986,18,route_3,31.1096116940339,Cloudy,Evening,2,2025-04-01 11:52:00
bus_4,4.738442864624979,-74.51115689287779,19,route_3,49.253196052321556,Rainy,Afternoon,3,2025-04-01 11:53:00
bus_4,4.708104667734446,-74.5819987023789,34,route_2,19.785632004982453,Sunny,Afternoon,1,2025-04-01 11:54:00
bus_4,4.566230883836628,-74.70857467138416,1,route_1,51.012665947244486,Sunny,Afternoon,2,2025-04-01 11:55:00
bus_3,4.524714313684753,-74.55118160054235,29,route_3,42.437355694750906,Cloudy,Evening,2,2025-04-01 11:56:00
bus_4,4.704149790622414,-74.71554364047552,33,route_2,30.94848868897622,Sunny,Afternoon,1,2025-04-01 11:57:00
bus_4,4.696353364284341,-74.53817384813016,21,route_3,32.90143082919343,Sunny,Morning,2,2025-04-01 11:58:00
bus_4,4.581977858099463,-74.76622588287641,2,route_3,22.83236035930479,Rainy,Evening,3,2025-04-01 11:59:00
bus_2,4.785259068675123,-74.58889420676176,5,route_1,47.60571663484874,Sunny,Evening,1,2025-04-01 12:00:00
bus_3,4.54531736753427,-74.63779045700653,14,route_1,35.64373711526339,Sunny,Evening,2,2025-04-01 12:01:00
bus_4,4.629700440312781,-74.77103965894136,26,route_3,26.04272713749218,Rainy,Evening,2,2025-04-01 12:02:00
bus_1,4.78308477605028,-74.72743185152234,9,route_2,39.80250578804751,Cloudy,Evening,1,2025-04-01 12:03:00
bus_1,4.625918195077837,-74.7962787891168,8,route_1,59.78672260256615,Cloudy,Morning,1,2025-04-01 12:04:00
bus_1,4.691557784299226,-74.65936961036064,32,route_3,31.763113982827694,Rainy,Evening,1,2025-04-01 12:05:00
bus_3,4.6192783193888385,-74.709620421772,31,route_1,56.03457003893098,Rainy,Afternoon,1,2025-04-01 12:06:00
bus_3,4.582264560704601,-74.62049275471067,5,route_1,27.250841996228306,Cloudy,Evening,3,2025-04-01 12:07:00
bus_1,4.795193294387948,-74.71082865768741,35,route_1,12.736635346249294,Cloudy,Evening,1,2025-04-01 12:08:00
bus_4,4.6228002018945125,-74.7100242665479,1,route_3,20.212105318421443,Cloudy,Evening,3,2025-04-01 12:09:00
bus_3,4.76822976110374,-74.57704204038052,28,route_2,30.93475716638421,Cloudy,Evening,3,2025-04-01 12:10:00
bus_1,4.568986381767326,-74.7855571492065,3,route_2,20.981746429728453,Cloudy,Evening,1,2025-04-01 12:11:00
bus_1,4.563931411207525,-74.52913150144241,0,route_2,10.011351910912778,Rainy,Morning,3,2025-04-01 12:12:00
bus_4,4.509340224865354,-74.54432083768265,18,route_1,55.75007688737636,Sunny,Morning,1,2025-04-01 12:13:00
bus_2,4.695500047612765,-74.59965859503208,25,route_3,52.19397056154645,Cloudy,Evening,1,2025-04-01 12:14:00
bus_3,4.610557903117129,-74.62203352896779,24,route_1,47.11461157434736,Cloudy,Morning,2,2025-04-01 12:15:00
bus_4,4.759307474951891,-74.5323092505581,9,route_2,18.39072978230143,Sunny,Afternoon,1,2025-04-01 12:16:00
bus_1,4.641962972007467,-74.74440094614138,14,route_2,16.018178810499304,Sunny,Evening,2,2025-04-01 12:17:00
bus_1,4.790458028374417,-74.77630925134275,21,route_3,13.380237473619157,Sunny,Afternoon,3,2025-04-01 12:18:00
bus_4,4.555657654710936,-74.72814694902713,20,route_1,46.20145943864606,Sunny,Afternoon,2,2025-04-01 12:19:00
bus_3,4.760586950386683,-74.56162651638994,21,route_2,56.44039803439426,Sunny,Evening,3,2025-04-01 12:20:00
bus_2,4.732979055837522,-74.78959891998205,35,route_3,31.526791045651848,Sunny,Afternoon,1,2025-04-01 12:21:00
bus_2,4.731276553393215,-74.62515794947495,33,route_1,15.957033599802408,Rainy,Afternoon,3,2025-04-01 12:22:00
bus_1,4.753434968435066,-74.50136874514261,29,route_1,35.61964103660533,Sunny,Afternoon,3,2025-04-01 12:23:00
bus_3,4.728307197282899,-74.54329117184874,24,route_2,27.441595372931506,Sunny,Evening,1,2025-04-01 12:24:00
bus_2,4.687866096489424,-74.64356629328692,27,route_2,28.741246217499885,Rainy,Evening,3,2025-04-01 12:25:00
bus_3,4.539373463304717,-74.780907727214,0,route_1,41.06653120778536,Sunny,Afternoon,1,2025-04-01 12:26:00
bus_3,4.5097578538473755,-74.55058794568428,3,route_1,45.93590566311012,Cloudy,Evening,2,2025-04-01 12:27:00
bus_1,4.776254354344706,-74.62030644754684,6,route_2,15.530179943658043,Cloudy,Evening,1,2025-04-01 12:28:00
bus_2,4.684995094356221,-74.76552010088213,8,route_1,11.779511540323819,Sunny,Afternoon,1,2025-04-01 12:29:00
bus_4,4.738961187292853,-74.771842814553,35,route_2,59.71651513428574,Rainy,Evening,3,2025-04-01 12:30:00
bus_1,4.644456705453765,-74.52711195416902,18,route_1,21.636417445777592,Cloudy,Morning,2,2025-04-01 12:31:00
bus_2,4.535192456688718,-74.59923992111858,0,route_2,12.691526245422953,Rainy,Evening,1,2025-04-01 12:32:00
bus_2,4.537555737660765,-74.55121396020498,9,route_3,19.493766454796,Cloudy,Morning,2,2025-04-01 12:33:00
bus_2,4.705669586168692,-74.53630632991532,35,route_2,11.94789231742321,Sunny,Afternoon,2,2025-04-01 12:34:00
bus_2,4.629091768469839,-74.6284682943855,8,route_2,29.590544730858582,Rainy,Evening,3,2025-04-01 12:35:00
bus_2,4.5601574180101005,-74.64476609447348,31,route_3,50.120089222566214,Rainy,Afternoon,1,2025-04-01 12:36:00
bus_3,4.647478364022431,-74.6708717769037,31,route_1,27.062222487886032,Rainy,Afternoon,3,2025-04-01 12:37:00
bus_1,4.51926268112254,-74.70491602366266,5,route_3,32.20917034391833,Cloudy,Afternoon,1,2025-04-01 12:38:00
bus_3,4.67459142057432,-74.66962121174238,37,route_2,43.77933867837194,Cloudy,Afternoon,2,2025-04-01 12:39:00
bus_4,4.580698021330529,-74.56783610328095,16,route_1,35.44470350349401,Cloudy,Afternoon,1,2025-04-01 12:40:00
bus_2,4.739267730191156,-74.61942297069545,9,route_3,53.07228430106621,Sunny,Evening,1,2025-04-01 12:41:00
bus_1,4.593108587677072,-74.53224301301354,26,route_1,53.301783752287825,Cloudy,Morning,2,2025-04-01 12:42:00
bus_2,4.636566044724541,-74.66698599568625,34,route_1,10.495534774557683,Sunny,Evening,2,2025-04-01 12:43:00
bus_1,4.50348616197243,-74.61787312638437,20,route_3,48.90231532415996,Rainy,Evening,1,2025-04-01 12:44:00
bus_3,4.521734066338368,-74.6106077340724,24,route_1,33.03668001208369,Rainy,Evening,3,2025-04-01 12:45:00
bus_1,4.6177480669220055,-74.6224908513081,27,route_3,59.442027065183154,Sunny,Evening,1,2025-04-01 12:46:00
bus_4,4.643981650415137,-74.58920986807435,14,route_2,34.16160379377176,Cloudy,Morning,2,2025-04-01 12:47:00
bus_4,4.680006164435791,-74.72876995948755,3,route_1,59.344797269414876,Sunny,Evening,3,2025-04-01 12:48:00
bus_1,4.587498773612791,-74.64629086673627,28,route_2,47.72846806028683,Rainy,Afternoon,2,2025-04-01 12:49:00
bus_1,4.708494565837962,-74.7687325591575,8,route_2,22.430244230665316,Rainy,Evening,2,2025-04-01 12:50:00
bus_1,4.758036719156761,-74.68464660170656,26,route_1,36.91974896434789,Sunny,Evening,3,2025-04-01 12:51:00
bus_1,4.733955296668005,-74.65369987941362,25,route_3,59.60678197392914,Cloudy,Morning,2,2025-04-01 12:52:00
bus_4,4.511885647604507,-74.60433272213636,18,route_1,52.87653038759618,Cloudy,Morning,2,2025-04-01 12:53:00
bus_2,4.644152084177349,-74.51484068422414,27,route_2,14.868344689561056,Sunny,Afternoon,2,2025-04-01 12:54:00
bus_1,4.5314790535254525,-74.61980468003549,16,route_2,45.3185998404998,Sunny,Evening,2,2025-04-01 12:55:00
bus_1,4.572613504758758,-74.57692182514702,19,route_3,27.27897929354065,Cloudy,Evening,2,2025-04-01 12:56:00
bus_4,4.795998777980143,-74.64812018215144,39,route_1,10.349113094017406,Rainy,Evening,2,2025-04-01 12:57:00
bus_4,4.542748662870454,-74.6097687905871,38,route_2,30.17404845134998,Sunny,Afternoon,2,2025-04-01 12:58:00
bus_3,4.649666446035407,-74.77872033515986,22,route_2,21.737721086248563,Cloudy,Morning,2,2025-04-01 12:59:00
bus_1,4.6854467202954355,-74.72368252574745,31,route_2,50.94346352602358,Cloudy,Afternoon,2,2025-04-01 13:00:00
bus_3,4.710739491163231,-74.69144407203845,32,route_3,26.866530442288273,Rainy,Evening,1,2025-04-01 13:01:00
bus_4,4.667894605046074,-74.65825199349804,4,route_2,51.37618469769085,Rainy,Morning,1,2025-04-01 13:02:00
bus_4,4.502931254225755,-74.78630537634928,33,route_2,10.029896941739766,Rainy,Morning,2,2025-04-01 13:03:00
bus_2,4.597938392473197,-74.757992770734,39,route_1,25.390957501305955,Rainy,Afternoon,1,2025-04-01 13:04:00
bus_1,4.655313493015413,-74.7169557076626,10,route_1,22.058260715388098,Rainy,Morning,3,2025-04-01 13:05:00
bus_3,4.52635994974345,-74.50854019272968,2,route_2,21.67836805343055,Sunny,Morning,1,2025-04-01 13:06:00
bus_4,4.605188079362754,-74.70059589786908,32,route_2,13.409330988273135,Cloudy,Evening,2,2025-04-01 13:07:00
bus_4,4.50996093263741,-74.65538768256637,10,route_1,19.35621352052509,Sunny,Evening,2,2025-04-01 13:08:00
bus_3,4.523573549146506,-74.74117068617848,15,route_3,37.777478494281,Sunny,Morning,1,2025-04-01 13:09:00
bus_2,4.619076982860479,-74.61676597867726,17,route_3,24.568053641887225,Sunny,Morning,2,2025-04-01 13:10:00
bus_4,4.539814726212918,-74.71579503534521,29,route_3,30.869739116457396,Sunny,Afternoon,3,2025-04-01 13:11:00
bus_1,4.670262254478468,-74.73790222646846,9,route_3,28.843344017359424,Sunny,Afternoon,3,2025-04-01 13:12:00
bus_4,4.70683949074118,-74.64502821146621,17,route_3,53.795246249994726,Rainy,Morning,2,2025-04-01 13:13:00
bus_1,4.740176009732725,-74.79834826025187,37,route_3,55.264949950525775,Rainy,Evening,3,2025-04-01 13:14:00
bus_3,4.560045073273443,-74.79770079020523,18,route_3,34.647848582793,Cloudy,Morning,3,2025-04-01 13:15:00
bus_1,4.550244774677721,-74.73427935726944,35,route_3,26.50779751578022,Sunny,Morning,1,2025-04-01 13:16:00
bus_3,4.53137035210032,-74.78898359124975,12,route_1,15.340035200118182,Cloudy,Evening,3,2025-04-01 13:17:00
bus_1,4.6909290748630905,-74.76759227376078,2,route_3,57.67014396910475,Rainy,Evening,1,2025-04-01 13:18:00
bus_3,4.71194271794607,-74.69834180519837,9,route_3,13.011347245014873,Rainy,Afternoon,2,2025-04-01 13:19:00
bus_1,4.509475843447692,-74.55922429612606,37,route_3,24.882513878414024,Rainy,Afternoon,1,2025-04-01 13:20:00
bus_2,4.780863673873107,-74.62838540698921,0,route_2,24.903310058500207,Sunny,Afternoon,2,2025-04-01 13:21:00
bus_1,4.5155913850954414,-74.64619968221308,26,route_1,26.020064307010745,Sunny,Afternoon,2,2025-04-01 13:22:00
bus_1,4.662388900590321,-74.71195335303756,7,route_1,18.214342163620465,Rainy,Evening,2,2025-04-01 13:23:00
bus_2,4.712718155835275,-74.52047388417016,16,route_1,49.15807154618486,Cloudy,Morning,2,2025-04-01 13:24:00
bus_4,4.761290737123826,-74.68089548762885,8,route_3,16.12489309829946,Cloudy,Afternoon,2,2025-04-01 13:25:00
bus_4,4.714226079639729,-74.77387216996127,5,route_3,41.745332957658135,Rainy,Afternoon,1,2025-04-01 13:26:00
bus_1,4.740518424920937,-74.61488004516465,24,route_2,16.19230133529087,Cloudy,Evening,2,2025-04-01 13:27:00
bus_2,4.601835057762842,-74.76584848195702,38,route_1,13.526781879647828,Rainy,Evening,3,2025-04-01 13:28:00
bus_1,4.744447534123953,-74.6964330571595,27,route_3,55.47147518429382,Cloudy,Morning,3,2025-04-01 13:29:00
bus_3,4.5240344539154025,-74.64777641838465,32,route_1,19.506438315935284,Rainy,Morning,2,2025-04-01 13:30:00
bus_3,4.768444996818158,-74.53773324259444,36,route_2,51.06250772798521,Cloudy,Evening,3,2025-04-01 13:31:00
bus_1,4.664277712846121,-74.65193602589797,8,route_2,37.231543555356794,Sunny,Afternoon,1,2025-04-01 13:32:00
bus_4,4.745189330988748,-74.5893223701905,17,route_2,13.89282598043848,Rainy,Afternoon,1,2025-04-01 13:33:00
bus_4,4.63569548535549,-74.50215494830027,20,route_1,57.772409571903374,Rainy,Afternoon,2,2025-04-01 13:34:00
bus_1,4.693073308558957,-74.7605532640306,1,route_3,22.348058349594627,Cloudy,Morning,2,2025-04-01 13:35:00
bus_1,4.657920798280834,-74.71758054234414,37,route_3,52.98226726763033,Rainy,Afternoon,2,2025-04-01 13:36:00
bus_3,4.719476856526599,-74.6816271773207,39,route_2,18.44050028922821,Rainy,Afternoon,3,2025-04-01 13:37:00
bus_4,4.524488994609177,-74.67345154643834,35,route_3,52.69714410709264,Rainy,Evening,3,2025-04-01 13:38:00
bus_1,4.518105625197169,-74.67669367742033,36,route_2,10.6614406452647,Sunny,Afternoon,1,2025-04-01 13:39:00
bus_3,4.5741309702030435,-74.52771669923304,14,route_1,35.58902282847403,Sunny,Evening,3,2025-04-01 13:40:00
bus_4,4.547863404033956,-74.58579020665994,27,route_2,48.472128971077844,Cloudy,Afternoon,1,2025-04-01 13:41:00
bus_2,4.76153506997766,-74.61762843577279,17,route_1,56.739775874639164,Sunny,Morning,3,2025-04-01 13:42:00
bus_3,4.565764196207414,-74.70718818464117,33,route_2,55.460106810324355,Cloudy,Afternoon,1,2025-04-01 13:43:00
bus_4,4.792759576745739,-74.55286288473361,21,route_3,50.98124347738224,Sunny,Afternoon,2,2025-04-01 13:44:00
bus_4,4.601068737531332,-74.5134818465545,10,route_3,54.4095674830652,Cloudy,Evening,3,2025-04-01 13:45:00
bus_3,4.55463537470661,-74.55364051523493,12,route_2,19.960984291853826,Sunny,Evening,1,2025-04-01 13:46:00
bus_2,4.736909552142744,-74.79953046844255,3,route_3,24.20921478558644,Sunny,Evening,3,2025-04-01 13:47:00
bus_3,4.697612332650262,-74.60907958894498,21,route_3,24.448426246052925,Cloudy,Afternoon,2,2025-04-01 13:48:00
bus_4,4.649458714935942,-74.78465938556737,6,route_3,28.85269655008494,Rainy,Afternoon,1,2025-04-01 13:49:00
bus_1,4.666609065281289,-74.72271783389988,23,route_1,29.666033519259436,Rainy,Morning,3,2025-04-01 13:50:00
bus_1,4.715760533481679,-74.78214258989567,3,route_3,37.22776623273377,Sunny,Afternoon,3,2025-04-01 13:51:00
bus_3,4.568536422399389,-74.61886136411518,27,route_1,17.99398816832207,Cloudy,Morning,2,2025-04-01 13:52:00
bus_4,4.798900174817023,-74.59402302595221,14,route_2,44.562333189299466,Rainy,Evening,2,2025-04-01 13:53:00
bus_1,4.792437948644035,-74.76565370858023,0,route_3,18.378326965225327,Cloudy,Evening,1,2025-04-01 13:54:00
bus_4,4.695097705904081,-74.6848483350865,2,route_3,25.515424105227375,Rainy,Evening,3,2025-04-01 13:55:00
bus_3,4.5598627352787435,-74.66312904731333,13,route_3,35.167256530307704,Cloudy,Morning,3,2025-04-01 13:56:00
bus_1,4.7040684727293876,-74.68928409347173,37,route_2,49.822028076173865,Sunny,Afternoon,2,2025-04-01 13:57:00
bus_4,4.521659522693753,-74.76369249985444,0,route_1,46.97346166193636,Cloudy,Evening,2,2025-04-01 13:58:00
bus_1,4.509195750661742,-74.67431566294376,37,route_1,42.276717820526116,Rainy,Afternoon,1,2025-04-01 13:59:00
bus_3,4.577304866553364,-74.57464658565748,37,route_3,17.788663029008507,Sunny,Afternoon,3,2025-04-01 14:00:00
bus_4,4.638786887021795,-74.77869770064002,20,route_2,37.35226728077889,Cloudy,Evening,3,2025-04-01 14:01:00
bus_1,4.760481751622514,-74.77594599577543,28,route_2,14.372325089994273,Rainy,Morning,1,2025-04-01 14:02:00
bus_3,4.718150720929892,-74.6935686124492,4,route_2,28.86815883983254,Sunny,Afternoon,1,2025-04-01 14:03:00
bus_1,4.722811956359994,-74.51748228651432,9,route_2,30.67582651449796,Cloudy,Evening,2,2025-04-01 14:04:00
bus_1,4.627648000334423,-74.59942820598313,27,route_2,11.990571972287691,Rainy,Afternoon,2,2025-04-01 14:05:00
bus_2,4.603780497764089,-74.59639901299823,20,route_1,23.69940497349859,Cloudy,Afternoon,1,2025-04-01 14:06:00
bus_2,4.611311628895381,-74.69142400274863,6,route_1,57.78247336332447,Cloudy,Afternoon,1,2025-04-01 14:07:00
bus_3,4.796294869120818,-74.62190176263744,2,route_1,57.681630391484475,Sunny,Afternoon,3,2025-04-01 14:08:00
bus_2,4.512032757423745,-74.79696064479167,19,route_3,27.616352712626966,Sunny,Afternoon,1,2025-04-01 14:09:00
bus_3,4.760109448836735,-74.60917118607713,18,route_2,12.155005447416203,Rainy,Morning,1,2025-04-01 14:10:00
bus_2,4.6736026225717175,-74.52601391572713,34,route_3,18.954746966409076,Sunny,Morning,3,2025-04-01 14:11:00
bus_1,4.631584625756877,-74.61622795949656,3,route_2,29.610889671677008,Rainy,Evening,1,2025-04-01 14:12:00
bus_3,4.7175772981245405,-74.5378904219601,4,route_1,57.38898489846149,Cloudy,Morning,2,2025-04-01 14:13:00
bus_3,4.6460006824274105,-74.58280808336018,0,route_3,17.059953176859246,Cloudy,Morning,2,2025-04-01 14:14:00
bus_1,4.762026971424498,-74.76383247507889,3,route_1,48.175792183410614,Rainy,Morning,3,2025-04-01 14:15:00
bus_3,4.770210559203377,-74.52926400781425,11,route_2,15.434126968734603,Cloudy,Afternoon,1,2025-04-01 14:16:00
bus_3,4.626516278062036,-74.78006684669326,26,route_2,59.06287886956384,Sunny,Afternoon,2,2025-04-01 14:17:00
bus_2,4.5830483391705155,-74.63980975823567,22,route_2,29.080824955456748,Cloudy,Evening,2,2025-04-01 14:18:00
bus_3,4.677705098578008,-74.75735886286196,24,route_1,48.7617269449528,Sunny,Evening,2,2025-04-01 14:19:00
bus_4,4.773709003685007,-74.79648801678073,20,route_2,27.129554140556593,Rainy,Evening,2,2025-04-01 14:20:00
bus_1,4.5631986567017,-74.67338972196171,23,route_1,41.383443857940435,Rainy,Afternoon,1,2025-04-01 14:21:00
bus_2,4.686889975069045,-74.71148778770375,24,route_3,19.60080423700184,Cloudy,Morning,1,2025-04-01 14:22:00
bus_2,4.689468066027756,-74.65419985186072,31,route_2,17.301050964848127,Cloudy,Morning,1,2025-04-01 14:23:00
bus_4,4.7199339067245845,-74.62684003397963,31,route_2,56.903206978406565,Sunny,Afternoon,1,2025-04-01 14:24:00
bus_1,4.5394703055381775,-74.78687827830731,4,route_2,55.88236389522167,Sunny,Evening,2,2025-04-01 14:25:00
bus_1,4.714747489404626,-74.76309901146287,35,route_3,54.37344701064412,Cloudy,Evening,3,2025-04-01 14:26:00
bus_2,4.772709756199692,-74.63240728106487,38,route_2,41.27167250832967,Cloudy,Evening,3,2025-04-01 14:27:00
bus_3,4.553904932661073,-74.6970497940482,15,route_1,50.413410560813915,Rainy,Afternoon,2,2025-04-01 14:28:00
bus_2,4.571262997477163,-74.58124795373516,32,route_1,13.451846845568745,Rainy,Evening,2,2025-04-01 14:29:00
bus_1,4.791418528212492,-74.60431250542241,20,route_2,26.73945209453396,Rainy,Evening,3,2025-04-01 14:30:00
bus_4,4.554293085812847,-74.54631869110302,8,route_2,25.68515623785781,Cloudy,Afternoon,3,2025-04-01 14:31:00
bus_2,4.756315528010874,-74.59225215199923,5,route_3,41.78226609763066,Cloudy,Morning,2,2025-04-01 14:32:00
bus_1,4.647683356934411,-74.67102067678296,34,route_3,27.797888673532025,Cloudy,Afternoon,2,2025-04-01 14:33:00
bus_2,4.574169322320953,-74.59811001328167,38,route_3,17.42533908218404,Rainy,Afternoon,1,2025-04-01 14:34:00
bus_3,4.761224970381753,-74.71738564772338,21,route_2,39.82335377067719,Cloudy,Afternoon,1,2025-04-01 14:35:00
bus_2,4.6335915765008,-74.70810595036653,4,route_3,50.719196033454075,Sunny,Afternoon,3,2025-04-01 14:36:00
bus_2,4.654445206178907,-74.56330445202376,22,route_3,29.10617472299866,Cloudy,Morning,2,2025-04-01 14:37:00
bus_1,4.607770010819929,-74.66607414507952,16,route_1,16.613435754924083,Cloudy,Evening,3,2025-04-01 14:38:00
bus_1,4.677885255430478,-74.56048589784449,11,route_3,19.834409865641152,Cloudy,Afternoon,1,2025-04-01 14:39:00
bus_1,4.549057161775507,-74.55327328789951,22,route_1,21.874165258469198,Cloudy,Morning,1,2025-04-01 14:40:00
bus_2,4.617324460995528,-74.54273129870161,15,route_1,24.994879649726812,Cloudy,Evening,3,2025-04-01 14:41:00
bus_3,4.790823696700586,-74.52500942924763,2,route_3,42.139753525315456,Sunny,Evening,1,2025-04-01 14:42:00
bus_4,4.577440029810338,-74.67070443384601,29,route_1,40.047274226885946,Sunny,Evening,2,2025-04-01 14:43:00
bus_4,4.697020999362388,-74.70433995450365,21,route_2,44.80399307835196,Cloudy,Afternoon,3,2025-04-01 14:44:00
bus_1,4.597557019267408,-74.62534037602177,8,route_2,28.125099226575657,Rainy,Afternoon,2,2025-04-01 14:45:00
bus_1,4.73204193770598,-74.6886482729687,28,route_3,51.199882593998915,Cloudy,Evening,2,2025-04-01 14:46:00
bus_2,4.539262098215505,-74.61967774995993,36,route_2,20.204383057788014,Cloudy,Evening,1,2025-04-01 14:47:00
bus_4,4.7909463135235635,-74.58832424120685,22,route_1,33.45203737590769,Cloudy,Evening,2,2025-04-01 14:48:00
bus_1,4.636136862415092,-74.59347849445236,12,route_2,50.046936077071514,Rainy,Evening,3,2025-04-01 14:49:00
bus_3,4.5708151390039395,-74.68763413389397,31,route_3,19.007932386630962,Rainy,Evening,2,2025-04-01 14:50:00
bus_3,4.522049024199004,-74.74994193949037,22,route_3,15.493155687039147,Rainy,Evening,2,2025-04-01 14:51:00
bus_1,4.550927371526262,-74.67084119846133,16,route_1,54.18419838439949,Sunny,Morning,2,2025-04-01 14:52:00
bus_1,4.655932184566805,-74.75722175677542,39,route_3,27.146483137959795,Rainy,Evening,2,2025-04-01 14:53:00
bus_4,4.601100952929386,-74.53297088944485,20,route_2,44.1935062454516,Sunny,Afternoon,2,2025-04-01 14:54:00
bus_4,4.748665009764783,-74.69623676177864,1,route_3,11.267430213196924,Sunny,Afternoon,1,2025-04-01 14:55:00
bus_2,4.629266257098542,-74.753662075833,36,route_1,44.50234442047248,Rainy,Afternoon,3,2025-04-01 14:56:00
bus_4,4.574614281776289,-74.79236567202827,5,route_3,25.805065577348525,Rainy,Evening,1,2025-04-01 14:57:00
bus_3,4.685143495981209,-74.60625328411405,17,route_2,12.787042679372087,Rainy,Afternoon,3,2025-04-01 14:58:00
bus_3,4.712033165065634,-74.60892930476358,29,route_1,40.49063807740585,Sunny,Morning,3,2025-04-01 14:59:00
bus_1,4.550112572370285,-74.6978187500256,21,route_2,22.04019080365866,Cloudy,Evening,3,2025-04-01 15:00:00
bus_4,4.550285764886495,-74.7784864333457,32,route_1,29.340362102594,Rainy,Afternoon,3,2025-04-01 15:01:00
bus_2,4.511001428080063,-74.67711133153144,29,route_3,14.02904061432568,Rainy,Morning,3,2025-04-01 15:02:00
bus_3,4.720920604519692,-74.70663475148098,16,route_1,17.358162554747267,Rainy,Morning,2,2025-04-01 15:03:00
bus_3,4.699141358286542,-74.59686380807949,31,route_1,24.898861774792188,Sunny,Afternoon,1,2025-04-01 15:04:00
bus_2,4.642389262724944,-74.61826622516419,13,route_3,14.487975028007856,Sunny,Morning,1,2025-04-01 15:05:00
bus_2,4.753251134690759,-74.69062188154074,9,route_2,55.54131323431576,Cloudy,Afternoon,2,2025-04-01 15:06:00
bus_3,4.741701045885016,-74.7346322337235,35,route_3,10.302352159198922,Rainy,Morning,3,2025-04-01 15:07:00
bus_3,4.675606309319026,-74.50358921015332,33,route_1,34.19301094321557,Sunny,Evening,1,2025-04-01 15:08:00
bus_2,4.7604813841539775,-74.66379951364117,8,route_3,16.162372906627574,Cloudy,Evening,2,2025-04-01 15:09:00
bus_3,4.56175236301103,-74.59351772926593,27,route_1,25.383954473897425,Rainy,Evening,2,2025-04-01 15:10:00
